,State_Name,District_Name,Season,Crop,Area,Production
7399,4,444,0,10,64203.0,135787.0
7400,4,444,2,6,6106.0,10173.0
7401,4,444,3,6,6519.0,21342.0
7402,4,444,3,10,9681.0,16297.0
7403,4,444,5,10,104422.0,200558.0
7404,4,444,0,6,2378.0,2179.0
7405,4,444,0,10,29293.0,47967.0
7406,4,444,1,4,82.0,752.0
7407,4,444,2,6,5967.0,22096.0
7408,4,444,3,6,6030.0,14784.0
7409,4,444,3,10,6712.0,8850.0
7410,4,444,5,10,94368.0,119367.0
7411,4,444,0,6,2036.0,2956.0
7412,4,444,0,10,33623.0,38155.0
7413,4,444,1,4,79.0,721.0
7414,4,444,2,6,5175.0,16306.0
7415,4,444,3,6,3949.0,11683.0
7416,4,444,3,10,2447.0,4320.0
7417,4,444,5,10,93308.0,117436.0
7418,4,444,0,6,2122.0,6880.0
7419,4,444,0,10,52990.0,104671.0
7420,4,444,2,6,4467.0,14151.0
7421,4,444,3,6,3409.0,11029.0
7422,4,444,3,10,273.0,447.0
7423,4,444,5,10,119953.0,311459.0
7424,4,444,0,6,2129.0,7558.0
7425,4,444,0,10,47432.0,91581.0
7426,4,444,2,6,5422.0,10600.0
7427,4,444,3,6,3506.0,17490.0
7428,4,444,3,10,1581.0,3634.0
7429,4,444,5,10,114897.0,265446.0
7430,4,444,0,6,2239.0,6449.0
7431,4,444,0,10,48010.0,93968.0
7432,4,444,2,6,5081.0,14435.0
7433,4,444,3,6,3423.0,11637.0
7434,4,444,3,10,189.0,437.0
7435,4,444,5,10,114420.0,239053.0
7436,4,444,0,6,2073.0,4874.0
7437,4,444,0,10,43085.0,78658.0
7438,4,444,2,6,4641.0,13083.0
7439,4,444,3,6,3111.0,10365.0
7440,4,444,3,10,172.0,353.0
7441,4,444,5,10,109718.0,289137.0
7442,4,449,0,10,1179.0,1594.0
7443,4,449,1,6,5545.0,2878.0
7444,4,449,2,6,855.0,1335.0
7445,4,449,3,6,1835.0,3756.0
7446,4,449,3,10,146.0,286.0
7447,4,449,5,10,95558.0,182653.0
7448,4,449,1,1,5.0,5.0
7449,4,449,1,6,4727.0,10375.0
7450,4,449,2,6,674.0,2011.0
7451,4,449,3,6,2276.0,7410.0
7452,4,449,3,10,25.0,56.0
7453,4,449,5,10,112521.0,286139.0
7454,4,449,1,6,9850.0,28053.0
7455,4,449,1,10,658.0,700.0
7456,4,449,2,6,848.0,2552.0
7457,4,449,3,6,5797.0,14062.0
7458,4,449,3,10,22.0,47.0
7459,4,449,0,10,99073.0,201703.0
7460,4,449,1,6,6605.0,18274.0
7461,4,449,1,10,679.0,840.0
7462,4,449,2,6,1435.0,2216.0
7463,4,449,3,6,2127.0,5739.0
7464,4,449,3,10,174.0,247.0
7465,4,449,0,6,2370.0,3930.0
7466,4,449,0,10,100152.0,198176.0
7467,4,449,1,10,163.0,276.0
7468,4,449,2,6,886.0,1297.0
7469,4,449,3,6,2177.0,4883.0
7470,4,449,3,10,4423.0,5090.0
7471,4,449,0,6,6905.0,11013.0
7472,4,449,0,10,47.0,54.0
7473,4,449,2,6,765.0,1607.0
7474,4,449,3,6,3012.0,7385.0
7475,4,449,3,10,139.0,205.0
7476,4,449,5,10,108208.0,217917.0
7477,4,449,1,6,7598.0,10168.0
7478,4,449,2,6,546.0,1421.0
7479,4,449,3,6,2755.0,7869.0
7480,4,449,3,10,212.0,309.0
7481,4,449,5,10,100766.0,230257.0
7482,4,449,1,6,7689.0,11400.0
7483,4,449,2,6,770.0,3773.0
7484,4,449,3,6,2065.0,5949.0
7485,4,449,3,10,209.0,297.0
7486,4,449,5,10,76049.0,43077.0
7487,4,449,0,10,1682.0,1881.0
7488,4,449,1,6,9072.0,14022.0
7489,4,449,2,6,678.0,1662.0
7490,4,449,3,6,3816.0,9328.0
7491,4,449,3,10,133.0,195.0
7492,4,449,5,10,83217.0,133879.0
7493,4,449,0,10,21.0,20.0
7494,4,449,1,6,7569.0,14350.0
7495,4,449,2,6,582.0,1072.0
7496,4,449,3,6,3814.0,13123.0
7497,4,449,5,10,88459.0,145330.0
7498,4,449,0,6,10380.0,3656.0
7499,4,449,2,6,590.0,1487.0
7500,4,449,3,6,3916.0,14283.0
7501,4,449,5,10,86036.0,90805.0
7502,4,449,0,6,4416.0,3021.0
7503,4,449,0,10,1541.0,2045.0
7504,4,449,2,6,616.0,585.0
7505,4,449,3,6,3178.0,10326.0
7506,4,449,5,10,86746.0,133393.0
7507,4,449,0,6,5160.0,5218.0
7508,4,449,0,10,29.0,25.0
7509,4,449,2,6,432.0,1169.0
7510,4,449,3,6,1151.0,3565.0
7511,4,449,3,10,25.0,33.0
7512,4,449,5,10,45862.0,47662.0
7513,4,449,0,6,5515.0,4540.0
7514,4,449,0,10,67.0,69.0
7515,4,449,2,6,398.0,1193.0
7516,4,449,3,6,1195.0,4844.0
7517,4,449,5,10,47600.0,61184.0
7518,4,449,0,6,6078.0,9735.0
7519,4,449,0,10,142.0,227.0
7520,4,449,2,6,369.0,1181.0
7521,4,449,3,6,1620.0,7055.0
7522,4,449,5,10,59972.0,167097.0
7523,4,449,0,6,4799.0,11809.0
7524,4,449,0,10,79.0,142.0
7525,4,449,2,6,430.0,1650.0
7526,4,449,3,6,1202.0,5301.0
7527,4,449,3,10,8.0,19.0
7528,4,449,5,10,59749.0,191817.0
7529,4,449,0,6,3736.0,14003.0
7530,4,449,0,10,334.0,514.0
7531,4,449,2,6,399.0,1507.0
7532,4,449,3,6,1376.0,6634.0
7533,4,449,5,10,56400.0,136956.0
7534,4,449,0,6,4989.0,15289.0
7535,4,449,0,10,185.0,321.0
7536,4,449,2,6,391.0,1034.0
7537,4,449,3,6,1399.0,5587.0
7538,4,449,5,10,63475.0,162800.0
7539,4,464,0,10,65949.0,83328.0
7540,4,464,1,4,393.0,3537.0
7541,4,464,1,6,10864.0,25143.0
7542,4,464,2,6,6414.0,24450.0
7543,4,464,3,6,5905.0,12084.0
7544,4,464,3,10,1322.0,1944.0
7545,4,464,4,0,506.0,13500.0
7546,4,464,5,10,108623.0,154298.0
7547,4,464,1,1,82.0,52.0
7548,4,464,1,4,245.0,1165.0
7549,4,464,1,6,8942.0,16363.0
7550,4,464,2,6,7217.0,26631.0
7551,4,464,3,6,5881.0,13751.0
7552,4,464,3,10,1254.0,1326.0
7553,4,464,4,0,494.0,10137.0
7554,4,464,5,10,97628.0,109999.0
7555,4,464,1,4,242.0,1783.0
7556,4,464,1,6,8656.0,14022.0
7557,4,464,1,10,79613.0,124729.0
7558,4,464,2,6,7100.0,17537.0
7559,4,464,3,6,7034.0,15973.0
7560,4,464,3,10,1394.0,1592.0
7561,4,464,4,0,537.0,5311.0
7562,4,464,0,10,108680.0,148078.0
7563,4,464,1,4,186.0,1558.0
7564,4,464,1,6,4396.0,8569.0
7565,4,464,1,10,82641.0,88200.0
7566,4,464,2,6,7101.0,11397.0
7567,4,464,3,6,5241.0,14840.0
7568,4,464,3,10,688.0,962.0
7569,4,464,4,0,359.0,1145.0
7570,4,464,0,6,5087.0,365.0
7571,4,464,0,10,118353.0,143365.0
7572,4,464,1,4,165.0,1103.0
7573,4,464,1,10,722.0,1466.0
7574,4,464,2,6,7139.0,29356.0
7575,4,464,3,6,6096.0,15934.0
7576,4,464,3,10,82215.0,131105.0
7577,4,464,4,0,346.0,4872.0
7578,4,464,0,6,7140.0,18234.0
7579,4,464,0,10,81372.0,120629.0
7580,4,464,1,4,59.0,389.0
7581,4,464,2,6,6242.0,24244.0
7582,4,464,3,6,4700.0,14418.0
7583,4,464,3,10,413.0,859.0
7584,4,464,4,0,393.0,4740.0
7585,4,464,5,10,107882.0,143059.0
7586,4,464,0,10,62815.0,91437.0
7587,4,464,1,4,15.0,111.0
7588,4,464,1,6,5548.0,15742.0
7589,4,464,2,6,8570.0,46012.0
7590,4,464,3,6,4994.0,11242.0
7591,4,464,3,10,317.0,347.0
7592,4,464,4,0,392.0,4822.0
7593,4,464,5,10,107849.0,150395.0
7594,4,464,0,10,62587.0,78058.0
7595,4,464,1,4,17.0,134.0
7596,4,464,1,6,6100.0,14145.0
7597,4,464,2,6,6644.0,17361.0
7598,4,464,3,6,4662.0,17212.0
7599,4,464,3,10,269.0,370.0
7600,4,464,4,0,377.0,980.0
7601,4,464,5,10,124724.0,39295.0
7602,4,464,0,10,60672.0,72241.0
7603,4,464,1,4,17.0,172.0
7604,4,464,1,6,6179.0,14145.0
7605,4,464,2,6,6656.0,22724.0
7606,4,464,3,6,4851.0,12025.0
7607,4,464,3,10,115.0,75.0
7608,4,464,4,0,415.0,6167.0
7609,4,464,5,10,132496.0,114410.0
7610,4,464,0,10,75418.0,69697.0
7611,4,464,1,4,15.0,153.0
7612,4,464,1,6,6143.0,6175.0
7613,4,464,2,6,6235.0,3520.0
7614,4,464,3,6,4806.0,10163.0
7615,4,464,3,10,113.0,175.0
7616,4,464,5,10,137344.0,96228.0
7617,4,464,0,6,7024.0,2642.0
7618,4,464,0,10,74512.0,29957.0
7619,4,464,1,4,14.0,132.0
7620,4,464,2,6,6807.0,40052.0
7621,4,464,3,6,4846.0,10746.0
7622,4,464,3,10,115.0,188.0
7623,4,464,4,0,414.0,6997.0
7624,4,464,5,10,139043.0,22890.0
7625,4,464,0,6,7148.0,9115.0
7626,4,464,0,10,75706.0,115126.0
7627,4,464,1,4,16.0,128.0
7628,4,464,2,6,7163.0,6074.0
7629,4,464,3,6,4862.0,15939.0
7630,4,464,3,10,112.0,191.0
7631,4,464,5,10,140554.0,184656.0
7632,4,464,0,6,6394.0,5929.0
7633,4,464,0,10,74950.0,61782.0
7634,4,464,1,4,14.0,128.0
7635,4,464,2,6,6632.0,14179.0
7636,4,464,3,6,4845.0,11979.0
7637,4,464,3,10,116.0,169.0
7638,4,464,5,10,140233.0,50772.0
7639,4,464,0,6,7024.0,6076.0
7640,4,464,0,10,72657.0,45367.0
7641,4,464,1,4,14.0,128.0
7642,4,464,2,6,3996.0,13187.0
7643,4,464,3,6,4846.0,13880.0
7644,4,464,3,10,116.0,196.0
7645,4,464,5,10,59497.0,36874.0
7646,4,464,0,6,43626.0,154451.0
7647,4,464,0,10,104312.0,149366.0
7648,4,464,1,4,29.0,335.0
7649,4,464,2,6,4066.0,15284.0
7650,4,464,3,6,3754.0,14460.0
7651,4,464,5,10,89030.0,235226.0
7652,4,464,0,6,39003.0,129982.0
7653,4,464,0,10,98697.0,191087.0
7654,4,464,2,6,3982.0,7785.0
7655,4,464,3,6,3742.0,21969.0
7656,4,464,5,10,90111.0,162854.0
7657,4,464,0,6,43507.0,73259.0
7658,4,464,0,10,99601.0,144040.0
7659,4,464,2,6,4222.0,8267.0
7660,4,464,3,6,3875.0,19107.0
7661,4,464,5,10,89883.0,91745.0
7662,4,464,0,6,41750.0,82553.0
7663,4,464,0,10,103184.0,166134.0
7664,4,464,2,6,6487.0,4534.0
7665,4,464,3,6,3994.0,15495.0
7666,4,464,5,10,96376.0,181633.0
7667,4,466,0,10,19065.0,23419.0
7668,4,466,1,4,26517.0,250438.0
7669,4,466,1,6,6900.0,11375.0
7670,4,466,2,6,8231.0,22635.0
7671,4,466,3,6,15110.0,37952.0
7672,4,466,3,10,18502.0,40311.0
7673,4,466,4,0,1683.0,37363.0
7674,4,466,5,10,92010.0,99948.0
7675,4,466,1,1,118.0,89.0
7676,4,466,1,4,35627.0,168634.0
7677,4,466,1,6,6927.0,5692.0
7678,4,466,2,6,9224.0,19970.0
7679,4,466,3,6,14976.0,47497.0
7680,4,466,3,10,18535.0,45627.0
7681,4,466,4,0,1622.0,27023.0
7682,4,466,5,10,80680.0,84100.0
7683,4,466,1,4,33278.0,242560.0
7684,4,466,1,6,7394.0,12554.0
7685,4,466,1,10,21361.0,17118.0
7686,4,466,2,6,9211.0,31944.0
7687,4,466,3,6,15101.0,30160.0
7688,4,466,3,10,16966.0,34911.0
7689,4,466,4,0,1495.0,10181.0
7690,4,466,0,10,69489.0,84160.0
7691,4,466,1,4,20577.0,167588.0
7692,4,466,1,6,9296.0,21693.0
7693,4,466,1,10,25315.0,45343.0
7694,4,466,2,6,14411.0,44847.0
7695,4,466,3,6,17740.0,51450.0
7696,4,466,3,10,19963.0,35896.0
7697,4,466,4,0,1232.0,3474.0
7698,4,466,0,6,10708.0,18554.0
7699,4,466,0,10,77801.0,63333.0
7700,4,466,1,4,20734.0,137766.0
7701,4,466,1,10,20748.0,43473.0
7702,4,466,2,6,11327.0,29756.0
7703,4,466,3,6,17807.0,45659.0
7704,4,466,3,10,21846.0,38924.0
7705,4,466,4,0,2573.0,5352.0
7706,4,466,0,6,10609.0,19894.0
7707,4,466,0,10,20792.0,24332.0
7708,4,466,1,4,29362.0,195910.0
7709,4,466,2,6,10266.0,25603.0
7710,4,466,3,6,18214.0,39762.0
7711,4,466,3,10,17486.0,25878.0
7712,4,466,4,0,2502.0,19466.0
7713,4,466,5,10,89089.0,95548.0
7714,4,466,0,10,18467.0,20512.0
7715,4,466,1,4,30825.0,219543.0
7716,4,466,1,6,11319.0,24395.0
7717,4,466,2,6,11326.0,30410.0
7718,4,466,3,6,17616.0,40942.0
7719,4,466,3,10,20481.0,28023.0
7720,4,466,4,0,2065.0,21765.0
7721,4,466,5,10,81449.0,139874.0
7722,4,466,0,10,17051.0,10409.0
7723,4,466,1,4,30490.0,248154.0
7724,4,466,1,6,10013.0,20488.0
7725,4,466,2,6,10774.0,33173.0
7726,4,466,3,6,13556.0,37216.0
7727,4,466,3,10,19250.0,21959.0
7728,4,466,4,0,1923.0,20422.0
7729,4,466,5,10,77293.0,58444.0
7730,4,466,0,10,18128.0,16977.0
7731,4,466,1,4,24202.0,187431.0
7732,4,466,1,6,15584.0,31267.0
7733,4,466,2,6,11859.0,27110.0
7734,4,466,3,6,18603.0,30936.0
7735,4,466,3,10,21144.0,34378.0
7736,4,466,4,0,1896.0,49505.0
7737,4,466,5,10,80977.0,72978.0
7738,4,466,0,10,15085.0,11359.0
7739,4,466,1,4,26897.0,225337.0
7740,4,466,1,6,13795.0,38097.0
7741,4,466,2,6,11399.0,25750.0
7742,4,466,3,6,17774.0,86824.0
7743,4,466,3,10,20552.0,36418.0
7744,4,466,5,10,88214.0,70460.0
7745,4,466,0,6,11811.0,36953.0
7746,4,466,0,10,14324.0,9249.0
7747,4,466,1,4,26418.0,252585.0
7748,4,466,2,6,11123.0,15127.0
7749,4,466,3,6,17235.0,77404.0
7750,4,466,3,10,18529.0,33267.0
7751,4,466,4,0,1712.0,31449.0
7752,4,466,5,10,83709.0,72722.0
7753,4,466,0,6,11384.0,27076.0
7754,4,466,0,10,12909.0,13872.0
7755,4,466,1,4,24825.0,40685.0
7756,4,466,2,6,11460.0,41657.0
7757,4,466,3,6,18079.0,72714.0
7758,4,466,3,10,19116.0,31102.0
7759,4,466,5,10,80292.0,92801.0
7760,4,466,0,6,12340.0,45779.0
7761,4,466,0,10,15152.0,15996.0
7762,4,466,1,4,26723.0,303009.0
7763,4,466,2,6,10748.0,14198.0
7764,4,466,3,6,16669.0,77661.0
7765,4,466,3,10,16086.0,28923.0
7766,4,466,5,10,78043.0,108366.0
7767,4,466,0,6,10276.0,34313.0
7768,4,466,0,10,15293.0,24455.0
7769,4,466,1,4,21289.0,244350.0
7770,4,466,2,6,11530.0,19128.0
7771,4,466,3,6,16307.0,40963.0
7772,4,466,3,10,10256.0,19056.0
7773,4,466,5,10,66641.0,73480.0
7774,4,466,0,6,10921.0,17950.0
7775,4,466,0,10,13084.0,15026.0
7776,4,466,1,4,24977.0,305413.0
7777,4,466,2,6,11623.0,28662.0
7778,4,466,3,6,16164.0,51036.0
7779,4,466,3,10,10918.0,19585.0
7780,4,466,5,10,74027.0,160944.0
7781,4,466,0,6,11416.0,50379.0
7782,4,466,0,10,10937.0,14470.0
7783,4,466,1,4,19616.0,62850.0
7784,4,466,2,6,11123.0,33147.0
7785,4,466,3,6,16095.0,45967.0
7786,4,466,3,10,10674.0,21399.0
7787,4,466,5,10,73753.0,152083.0
7788,4,466,0,6,10186.0,27499.0
7789,4,466,0,10,10583.0,19861.0
7790,4,466,1,4,24841.0,332455.0
7791,4,466,2,6,11064.0,34597.0
7792,4,466,3,6,16653.0,49076.0
7793,4,466,3,10,10247.0,21956.0
7794,4,466,5,10,73753.0,135463.0
7795,4,466,0,6,7813.0,20794.0
7796,4,466,0,10,9483.0,18508.0
7797,4,466,1,4,21183.0,405654.0
7798,4,466,2,6,11323.0,20563.0
7799,4,466,3,6,16468.0,36213.0
7800,4,466,3,10,9893.0,24699.0
7801,4,466,5,10,66101.0,185906.0
7802,4,493,0,10,1047.0,1637.0
7803,4,493,1,6,294.0,141.0
7804,4,493,2,6,6.0,9.0
7805,4,493,3,6,20.0,45.0
7806,4,493,3,10,483.0,896.0
7807,4,493,5,10,203149.0,360295.0
7808,4,493,1,1,63.0,54.0
7809,4,493,1,6,254.0,492.0
7810,4,493,2,6,5.0,15.0
7811,4,493,3,6,21.0,70.0
7812,4,493,3,10,504.0,976.0
7813,4,493,5,10,209869.0,508689.0
7814,4,493,1,4,2.0,15.0
7815,4,493,1,6,641.0,1405.0
7816,4,493,1,10,575.0,775.0
7817,4,493,2,6,6.0,18.0
7818,4,493,3,6,22.0,53.0
7819,4,493,3,10,498.0,919.0
7820,4,493,0,10,212760.0,542692.0
7821,4,493,1,4,2.0,17.0
7822,4,493,1,6,618.0,1349.0
7823,4,493,1,10,548.0,792.0
7824,4,493,2,6,5.0,8.0
7825,4,493,3,6,31.0,98.0
7826,4,493,3,10,340.0,582.0
7827,4,493,0,6,580.0,982.0
7828,4,493,0,10,196946.0,490823.0
7829,4,493,1,10,497.0,1011.0
7830,4,493,2,6,5.0,7.0
7831,4,493,3,6,36.0,102.0
7832,4,493,3,10,282.0,341.0
7833,4,493,0,6,611.0,960.0
7834,4,493,0,10,256.0,298.0
7835,4,493,2,6,5.0,11.0
7836,4,493,3,6,12.0,34.0
7837,4,493,3,10,245.0,365.0
7838,4,493,5,10,192790.0,464920.0
7839,4,493,0,10,323.0,404.0
7840,4,493,1,6,554.0,668.0
7841,4,493,3,6,156.0,451.0
7842,4,493,3,10,16.0,24.0
7843,4,493,5,10,195387.0,516983.0
7844,4,493,0,10,145.0,130.0
7845,4,493,1,6,511.0,664.0
7846,4,493,3,6,146.0,398.0
7847,4,493,3,10,16.0,22.0
7848,4,493,5,10,178136.0,465494.0
7849,4,493,0,10,223.0,217.0
7850,4,493,1,6,578.0,968.0
7851,4,493,3,6,16.0,38.0
7852,4,493,3,10,127.0,192.0
7853,4,493,5,10,195296.0,479713.0
7854,4,493,0,10,10.0,9.0
7855,4,493,1,6,574.0,953.0
7856,4,493,2,6,2.0,4.0
7857,4,493,3,6,15.0,53.0
7858,4,493,3,10,125.0,175.0
7859,4,493,5,10,166546.0,467883.0
7860,4,493,0,6,94.0,40.0
7861,4,493,0,10,12.0,7.0
7862,4,493,5,10,165837.0,441966.0
7863,4,493,0,6,84.0,47.0
7864,4,493,0,10,58.0,77.0
7865,4,493,3,6,9.0,29.0
7866,4,493,5,10,166110.0,459898.0
7867,4,493,0,6,94.0,99.0
7868,4,493,0,10,72.0,68.0
7869,4,493,3,6,9.0,28.0
7870,4,493,5,10,150483.0,388307.0
7871,4,493,0,6,178.0,277.0
7872,4,493,0,10,107.0,105.0
7873,4,493,3,6,3.0,12.0
7874,4,493,3,10,20.0,38.0
7875,4,493,5,10,173199.0,286390.0
7876,4,493,0,6,92.0,207.0
7877,4,493,0,10,68.0,108.0
7878,4,493,3,6,3.0,14.0
7879,4,493,3,10,21.0,31.0
7880,4,493,5,10,170103.0,736122.0
7881,4,493,0,6,145.0,365.0
7882,4,493,0,10,71.0,125.0
7883,4,493,3,6,3.0,14.0
7884,4,493,3,10,21.0,48.0
7885,4,493,5,10,179105.0,718964.0
7886,4,493,0,6,238.0,592.0
7887,4,493,0,10,18.0,24.0
7888,4,493,3,6,7.0,34.0
7889,4,493,5,10,197127.0,776174.0
7890,4,493,0,6,47.0,114.0
7891,4,493,3,6,4.0,16.0
7892,4,493,5,10,196508.0,820981.0
7893,4,500,0,10,12672.0,12324.0
7894,4,500,1,4,403.0,2684.0
7895,4,500,1,6,5111.0,13931.0
7896,4,500,2,6,9176.0,26500.0
7897,4,500,3,6,21207.0,38617.0
7898,4,500,3,10,6102.0,10280.0
7899,4,500,4,0,19.0,350.0
7900,4,500,5,10,71371.0,71488.0
7901,4,500,1,1,1397.0,1040.0
7902,4,500,1,4,279.0,1945.0
7903,4,500,1,6,9009.0,11279.0
7904,4,500,2,6,10910.0,18165.0
7905,4,500,3,6,18254.0,38449.0
7906,4,500,3,10,9563.0,12907.0
7907,4,500,4,0,35.0,261.0
7908,4,500,5,10,76392.0,71261.0
7909,4,500,1,4,3.0,30.0
7910,4,500,1,6,10351.0,21369.0
7911,4,500,1,10,16497.0,17285.0
7912,4,500,2,6,11730.0,41407.0
7913,4,500,3,6,14152.0,39824.0
7914,4,500,3,10,6346.0,11693.0
7915,4,500,4,0,13.0,289.0
7916,4,500,0,10,74013.0,101373.0
7917,4,500,1,4,2.0,17.0
7918,4,500,1,6,7816.0,24396.0
7919,4,500,1,10,21618.0,38797.0
7920,4,500,2,6,7528.0,28539.0
7921,4,500,3,6,12609.0,45178.0
7922,4,500,3,10,7185.0,13689.0
7923,4,500,4,0,139.0,6080.0
7924,4,500,0,6,6394.0,8912.0
7925,4,500,0,10,69810.0,63710.0
7926,4,500,1,4,33.0,221.0
7927,4,500,1,10,7388.0,12350.0
7928,4,500,2,6,7772.0,24124.0
7929,4,500,3,6,12577.0,33349.0
7930,4,500,3,10,16831.0,16934.0
7931,4,500,4,0,42.0,1178.0
7932,4,500,0,6,6371.0,10944.0
7933,4,500,0,10,23605.0,24062.0
7934,4,500,1,4,33.0,190.0
7935,4,500,2,6,8554.0,56561.0
7936,4,500,3,6,14029.0,35470.0
7937,4,500,3,10,3875.0,5844.0
7938,4,500,4,0,52.0,1599.0
7939,4,500,5,10,67206.0,64183.0
7940,4,500,0,10,19051.0,22362.0
7941,4,500,1,4,57.0,586.0
7942,4,500,1,6,5093.0,12338.0
7943,4,500,2,6,9944.0,36196.0
7944,4,500,3,6,13419.0,39285.0
7945,4,500,3,10,2615.0,3809.0
7946,4,500,4,0,38.0,1062.0
7947,4,500,5,10,66477.0,81344.0
7948,4,500,0,10,16959.0,14577.0
7949,4,500,1,4,53.0,416.0
7950,4,500,1,6,5397.0,18828.0
7951,4,500,2,6,9411.0,36853.0
7952,4,500,3,6,14222.0,38099.0
7953,4,500,3,10,2658.0,4457.0
7954,4,500,4,0,11.0,408.0
7955,4,500,5,10,59712.0,51359.0
7956,4,500,0,10,18525.0,18464.0
7957,4,500,1,4,73.0,1394.0
7958,4,500,1,6,3567.0,12891.0
7959,4,500,2,6,12100.0,39095.0
7960,4,500,3,6,16024.0,51460.0
7961,4,500,3,10,4100.0,6411.0
7962,4,500,4,0,11.0,382.0
7963,4,500,5,10,61613.0,66657.0
7964,4,500,0,10,19854.0,18604.0
7965,4,500,1,4,47.0,720.0
7966,4,500,1,6,3995.0,11317.0
7967,4,500,2,6,10485.0,45390.0
7968,4,500,3,6,15999.0,53394.0
7969,4,500,3,10,4280.0,5427.0
7970,4,500,5,10,63606.0,62401.0
7971,4,500,0,6,5629.0,20334.0
7972,4,500,0,10,18985.0,16090.0
7973,4,500,1,4,13.0,167.0
7974,4,500,2,6,9878.0,38099.0
7975,4,500,3,6,17848.0,74364.0
7976,4,500,3,10,3101.0,4497.0
7977,4,500,4,0,11.0,395.0
7978,4,500,5,10,59972.0,52795.0
7979,4,500,0,6,4986.0,16045.0
7980,4,500,0,10,17253.0,12597.0
7981,4,500,1,4,9.0,96.0
7982,4,500,2,6,9439.0,35878.0
7983,4,500,3,6,17785.0,58798.0
7984,4,500,3,10,3290.0,3982.0
7985,4,500,5,10,57118.0,54784.0
7986,4,500,0,6,9288.0,24368.0
7987,4,500,0,10,24659.0,26306.0
7988,4,500,1,4,9.0,103.0
7989,4,500,2,6,11220.0,32134.0
7990,4,500,3,6,18035.0,62854.0
7991,4,500,3,10,5346.0,6997.0
7992,4,500,5,10,63436.0,79929.0
7993,4,500,0,6,9710.0,34346.0
7994,4,500,0,10,21563.0,28162.0
7995,4,500,1,4,44.0,555.0
7996,4,500,2,6,13183.0,63595.0
7997,4,500,3,6,23196.0,148595.0
7998,4,500,3,10,2615.0,4710.0
7999,4,500,5,10,68140.0,67724.0
8000,4,500,0,6,7740.0,33584.0
8001,4,500,0,10,26055.0,44660.0
8002,4,500,1,4,5.0,75.0
8003,4,500,2,6,11281.0,84709.0
8004,4,500,3,6,23290.0,122736.0
8005,4,500,3,10,2654.0,5187.0
8006,4,500,5,10,69733.0,140957.0
8007,4,500,0,6,10096.0,52632.0
8008,4,500,0,10,22565.0,19541.0
8009,4,500,1,4,51.0,150.0
8010,4,500,2,6,12473.0,40699.0
8011,4,500,3,6,21637.0,141502.0
8012,4,500,3,10,2182.0,3887.0
8013,4,500,5,10,75385.0,168440.0
8014,4,500,0,6,9490.0,45930.0
8015,4,500,0,10,21084.0,35767.0
8016,4,500,1,4,52.0,723.0
8017,4,500,2,6,11818.0,68592.0
8018,4,500,3,6,19351.0,103034.0
8019,4,500,3,10,2303.0,5164.0
8020,4,500,5,10,74061.0,107811.0
8021,4,500,0,6,1173.0,5217.0
8022,4,500,0,10,22635.0,34881.0
8023,4,500,1,4,2.0,27.0
8024,4,500,2,6,11939.0,50574.0
8025,4,500,3,6,15128.0,72319.0
8026,4,500,3,10,816.0,1055.0
8027,4,500,5,10,66869.0,130436.0
8028,4,504,0,10,30879.0,41438.0
8029,4,504,1,4,65.0,585.0
8030,4,504,1,6,18103.0,21621.0
8031,4,504,2,6,23115.0,80741.0
8032,4,504,3,6,4842.0,9007.0
8033,4,504,3,10,1178.0,2021.0
8034,4,504,4,0,1273.0,993.0
8035,4,504,5,10,55892.0,66154.0
8036,4,504,1,1,1255.0,891.0
8037,4,504,1,4,73.0,347.0
8038,4,504,1,6,16592.0,25239.0
8039,4,504,2,6,25204.0,99682.0
8040,4,504,3,6,5243.0,8340.0
8041,4,504,3,10,2188.0,2574.0
8042,4,504,4,0,1609.0,13435.0
8043,4,504,5,10,56336.0,53033.0
8044,4,504,1,6,16065.0,33315.0
8045,4,504,1,10,31846.0,40533.0
8046,4,504,2,6,24693.0,75437.0
8047,4,504,3,6,5637.0,13426.0
8048,4,504,3,10,1820.0,2589.0
8049,4,504,4,0,1531.0,18433.0
8050,4,504,0,10,53701.0,57594.0
8051,4,504,1,4,32.0,268.0
8052,4,504,1,6,16844.0,28958.0
8053,4,504,1,10,32802.0,35235.0
8054,4,504,2,6,24329.0,54181.0
8055,4,504,3,6,5840.0,17536.0
8056,4,504,3,10,1349.0,1512.0
8057,4,504,4,0,1652.0,15843.0
8058,4,504,0,6,14857.0,25279.0
8059,4,504,0,10,51940.0,55261.0
8060,4,504,1,4,10.0,67.0
8061,4,504,1,10,1273.0,1651.0
8062,4,504,2,6,25156.0,65884.0
8063,4,504,3,6,5851.0,11685.0
8064,4,504,3,10,31385.0,33879.0
8065,4,504,4,0,1682.0,13708.0
8066,4,504,0,6,14628.0,19305.0
8067,4,504,0,10,31792.0,21335.0
8068,4,504,2,6,23642.0,73077.0
8069,4,504,3,6,5141.0,11890.0
8070,4,504,3,10,1490.0,2172.0
8071,4,504,4,0,1635.0,32275.0
8072,4,504,5,10,51695.0,43373.0
8073,4,504,0,10,31888.0,34327.0
8074,4,504,1,6,7196.0,9743.0
8075,4,504,2,6,23836.0,61521.0
8076,4,504,3,6,5129.0,8857.0
8077,4,504,3,10,1483.0,2147.0
8078,4,504,4,0,1641.0,16426.0
8079,4,504,5,10,50432.0,31522.0
